0.0	1.0	0.0
0.0006283185307	1.0	0.0006283185307179586
0.001256637061	0.9999996052	0.0012566370614359172
0.001884955592	0.9999988156	0.0018849553441036625
0.002513274123	0.9999976313	0.002513273130670981
0.003141592654	0.9999960522	0.003141590173087757
0.003769911184	0.9999940782	0.0037699062233040705
0.004398229715	0.9999917095	0.004398221033270296
0.005026548246	0.9999889461	0.0050265343549372
0.005654866776	0.9999857878	0.0056548459402560374
0.006283185307	0.9999822347	0.006283155541178651
0.006911503838	0.9999782869	0.006911462909657569
0.007539822369	0.9999739443	0.007539767797646104
0.008168140899	0.9999692069	0.008168069957098449
0.00879645943	0.9999640748	0.008796369139969777
0.009424777961	0.9999585479	0.009424665098216337
0.01005309649	0.9999526262	0.010052957583795553
0.01068141502	0.9999463097	0.010681246348666124
0.01130973355	0.9999395985	0.011309531144788118
0.01193805208	0.9999324925	0.011937811724123074
0.01256637061	0.9999249918	0.012566087838634095
0.01319468915	0.9999170963	0.01319435924028595
0.01382300768	0.999908806	0.013822625681045173
0.01445132621	0.999900121	0.014450886912880155
0.01507964474	0.9998910412	0.015079142687761246
0.01570796327	0.9998815667	0.015707392757660855
0.0163362818	0.9998716975	0.01633563687455354
0.01696460033	0.9998614335	0.016963874790416122
0.01759291886	0.9998507748	0.017592106257227756
0.01822123739	0.9998397213	0.01822033102697006
0.01884955592	0.9998282732	0.018848548851627192
0.01947787445	0.9998164303	0.01947675948318595
0.02010619298	0.9998041927	0.02010496267363588
0.02073451151	0.9997915603	0.020733158174969367
0.02136283004	0.9997785333	0.02136134573918173
0.02199114858	0.9997651116	0.021989525118271326
0.02261946711	0.9997512951	0.022617696064239644
0.02324778564	0.999737084	0.023245858329091408
0.02387610417	0.9997224782	0.023874011664834667
0.0245044227	0.9997074777	0.0245021558234809
0.02513274123	0.9996920826	0.025130290557045108
0.02576105976	0.9996762928	0.025758415617545917
0.02638937829	0.9996601083	0.026386530757005675
0.02701769682	0.9996435291	0.027014635727450546
0.02764601535	0.9996265553	0.027642730280910615
0.02827433388	0.9996091869	0.028270814169419976
0.02890265241	0.9995914238	0.02889888714501684
0.02953097094	0.9995732661	0.029526948959743626
0.03015928947	0.9995547138	0.030154999365647063
0.03078760801	0.9995357668	0.030783038114778283
0.03141592654	0.9995164253	0.03141106495919292
0.03204424507	0.9994966891	0.03203907965095123
0.0326725636	0.9994765584	0.032667081942118134
0.03330088213	0.999456033	0.03329507158476338
0.03392920066	0.9994351131	0.033923048330961596
0.03455751919	0.9994137987	0.03455101193279241
0.03518583772	0.9993920896	0.03517896214234054
0.03581415625	0.999369986	0.03580689871169589
0.03644247478	0.9993474879	0.03643482139295366
0.03707079331	0.9993245952	0.037062729938214425
0.03769911184	0.999301308	0.03769062409958425
0.03832743037	0.9992776263	0.03831850362917477
0.0389557489	0.9992535501	0.03894636827910331
0.03958406744	0.9992290793	0.03957421780149297
0.04021238597	0.9992042141	0.04020205194847272
0.0408407045	0.9991789544	0.0408298704721775
0.04146902303	0.9991533003	0.04145767312474833
0.04209734156	0.9991272516	0.04208545965833239
0.04272566009	0.9991008086	0.04271322982508312
0.04335397862	0.9990739711	0.04334098337716033
